province_id,legacy_id,numeric_id,name,region_id,macroregion_id,area_km2,profile_id,target_cell_area_km2,expected_cell_count_base,override_minimum_cell_count,override_forced_cell_count,override_reason,final_cell_count_base,status
province:143,norway__nordland,143,Nordland,,,131.112,,,,,,,,UNASSIGNED_REGION
province:1187,united_states_of_america__texas_3,1187,Texas,,,130.864,,,,,,,,UNASSIGNED_REGION
province:1190,united_states_of_america__texas_6,1190,Texas,,,130.408,,,,,,,,UNASSIGNED_REGION
province:138,norway__troms_5,138,Troms,,,129.754,,,,,,,,UNASSIGNED_REGION
province:2903,greenland__nationalparken,2903,Nationalparken,,,125.795,,,,,,,,UNASSIGNED_REGION
province:572,myanmar__rakhine_3,572,Rakhine,,,125.44,,,,,,,,UNASSIGNED_REGION
province:1340,chile__magallanes_y_ant_rtica_chilena_24,1340,Magallanes y Antártica Chilena,,,125.166,,,,,,,,UNASSIGNED_REGION
province:97,tajikistan__leninabad,97,Leninabad,,,124.657,,,,,,,,UNASSIGNED_REGION
province:2913,greenland__qaasuitsup_kommunia,2913,Qaasuitsup Kommunia,,,124.576,,,,,,,,UNASSIGNED_REGION
province:3134,solomon_islands__central,3134,Central,,,124.461,,,,,,,,UNASSIGNED_REGION
province:1108,canada__british_columbia_31,1108,British Columbia,,,123.758,,,,,,,,UNASSIGNED_REGION
province:1347,chile__magallanes_y_ant_rtica_chilena_31,1347,Magallanes y Antártica Chilena,,,123.438,,,,,,,,UNASSIGNED_REGION
province:2975,dominican_republic__la_altagracia,2975,La Altagracia,,,123.052,,,,,,,,UNASSIGNED_REGION
province:1649,united_states_of_america__alaska_23,1649,Alaska,,,122.939,,,,,,,,UNASSIGNED_REGION
province:3239,mexico__mexico,3239,Mexico,,,122.783,,,,,,,,UNASSIGNED_REGION
province:1707,china__guangdong_5,1707,Guangdong,,,122.473,,,,,,,,UNASSIGNED_REGION
province:1090,canada__british_columbia_13,1090,British Columbia,,,122.466,,,,,,,,UNASSIGNED_REGION
province:2737,norway__m_re_og_romsdal_11,2737,Møre og Romsdal,,,121.948,,,,,,,,UNASSIGNED_REGION
province:2472,canada__newfoundland_and_labrador_5,2472,Newfoundland and Labrador,,,120.663,,,,,,,,UNASSIGNED_REGION
province:2475,canada__newfoundland_and_labrador_8,2475,Newfoundland and Labrador,,,120.516,,,,,,,,UNASSIGNED_REGION
province:1847,australia__victoria,1847,Victoria,,,120.505,,,,,,,,UNASSIGNED_REGION
province:175,norway__finnmark,175,Finnmark,,,120.38,,,,,,,,UNASSIGNED_REGION
province:2105,gabon__ogoou_maritime_2,2105,Ogooué-Maritime,,,118.895,,,,,,,,UNASSIGNED_REGION
province:3016,saint_helena__saint_helena,3016,Saint Helena,,,118.887,,,,,,,,UNASSIGNED_REGION
province:3075,jersey__jersey,3075,Jersey,,,118.342,,,,,,,,UNASSIGNED_REGION
province:3070,italy__cagliari,3070,Cagliari,,,117.837,,,,,,,,UNASSIGNED_REGION
province:2184,turks_and_caicos_islands__north_caicos,2184,North Caicos,,,117.533,,,,,,,,UNASSIGNED_REGION
province:1293,chile__ais_n_del_general_carlos_ib_ez_del_campo_10,1293,Aisén del General Carlos Ibáñez del Campo,,,117.18,,,,,,,,UNASSIGNED_REGION
province:2474,canada__newfoundland_and_labrador_7,2474,Newfoundland and Labrador,,,116.698,,,,,,,,UNASSIGNED_REGION
province:1313,chile__ais_n_del_general_carlos_ib_ez_del_campo_30,1313,Aisén del General Carlos Ibáñez del Campo,,,116.641,,,,,,,,UNASSIGNED_REGION
province:2252,united_states_of_america__florida_14,2252,Florida,,,116.203,,,,,,,,UNASSIGNED_REGION
province:6,malaysia__sabah_2,6,Sabah,,,116.185,,,,,,,,UNASSIGNED_REGION
province:1097,canada__british_columbia_20,1097,British Columbia,,,115.895,,,,,,,,UNASSIGNED_REGION
province:1863,indonesia__maluku,1863,Maluku,,,115.57,,,,,,,,UNASSIGNED_REGION
province:2281,united_states_of_america__rhode_island_2,2281,Rhode Island,,,115.359,,,,,,,,UNASSIGNED_REGION
province:2490,canada__nova_scotia_3,2490,Nova Scotia,,,114.653,,,,,,,,UNASSIGNED_REGION
province:1704,china__guangdong_2,1704,Guangdong,,,112.856,,,,,,,,UNASSIGNED_REGION
province:2900,greenland__kommuneqarfik_sermersooq_20,2900,Kommuneqarfik Sermersooq,,,112.524,,,,,,,,UNASSIGNED_REGION
province:1104,canada__british_columbia_27,1104,British Columbia,,,112.485,,,,,,,,UNASSIGNED_REGION
province:134,norway__troms,134,Troms,,,111.791,,,,,,,,UNASSIGNED_REGION
province:2642,russia__nenets_3,2642,Nenets,,,111.602,,,,,,,,UNASSIGNED_REGION
province:2189,china__fujian_2,2189,Fujian,,,111.31,,,,,,,,UNASSIGNED_REGION
province:2294,belize__belize_2,2294,Belize,,,111.025,,,,,,,,UNASSIGNED_REGION
province:154,norway__nordland_12,154,Nordland,,,110.372,,,,,,,,UNASSIGNED_REGION
province:1887,indonesia__jawa_tengah_2,1887,Jawa Tengah,,,110.162,,,,,,,,UNASSIGNED_REGION
province:2357,south_korea__south_chungcheong,2357,South Chungcheong,,,109.518,,,,,,,,UNASSIGNED_REGION
province:2897,greenland__kommuneqarfik_sermersooq_17,2897,Kommuneqarfik Sermersooq,,,109.471,,,,,,,,UNASSIGNED_REGION
province:3091,sweden__gotland_2,3091,Gotland,,,109.066,,,,,,,,UNASSIGNED_REGION
province:2100,nigeria__rivers_2,2100,Rivers,,,108.948,,,,,,,,UNASSIGNED_REGION
province:1314,chile__ais_n_del_general_carlos_ib_ez_del_campo_31,1314,Aisén del General Carlos Ibáñez del Campo,,,107.566,,,,,,,,UNASSIGNED_REGION
province:801,china__liaoning,801,Liaoning,,,107.067,,,,,,,,UNASSIGNED_REGION
province:2014,vietnam__s_c_tr_ng_2,2014,Sóc Trăng,,,105.916,,,,,,,,UNASSIGNED_REGION
province:1769,united_kingdom__northumberland_8,1769,Northumberland,,,105.889,,,,,,,,UNASSIGNED_REGION
province:2061,philippines__samar,2061,Samar,,,104.269,,,,,,,,UNASSIGNED_REGION
province:1685,united_states_of_america__alaska_59,1685,Alaska,,,104.113,,,,,,,,UNASSIGNED_REGION
province:1284,chile__ais_n_del_general_carlos_ib_ez_del_campo,1284,Aisén del General Carlos Ibáñez del Campo,,,103.261,,,,,,,,UNASSIGNED_REGION
province:2654,canada__northwest_territories_10,2654,Northwest Territories,,,102.545,,,,,,,,UNASSIGNED_REGION
province:2914,greenland__qaasuitsup_kommunia_2,2914,Qaasuitsup Kommunia,,,101.588,,,,,,,,UNASSIGNED_REGION
province:1130,canada__british_columbia_53,1130,British Columbia,,,101.555,,,,,,,,UNASSIGNED_REGION
province:1075,united_states_of_america__washington_5,1075,Washington,,,101.329,,,,,,,,UNASSIGNED_REGION
province:2496,bangladesh__barisal,2496,Barisal,,,100.768,,,,,,,,UNASSIGNED_REGION
province:2479,canada__newfoundland_and_labrador_12,2479,Newfoundland and Labrador,,,100.23,,,,,,,,UNASSIGNED_REGION
province:1311,chile__ais_n_del_general_carlos_ib_ez_del_campo_28,1311,Aisén del General Carlos Ibáñez del Campo,,,100.114,,,,,,,,UNASSIGNED_REGION
province:1645,united_states_of_america__alaska_19,1645,Alaska,,,99.155,,,,,,,,UNASSIGNED_REGION
province:3101,australia__tasmania_2,3101,Tasmania,,,98.872,,,,,,,,UNASSIGNED_REGION
province:2053,vietnam__h_ch_minh_city,2053,Hồ Chí Minh city,,,97.739,,,,,,,,UNASSIGNED_REGION
province:2919,greenland__qaasuitsup_kommunia_7,2919,Qaasuitsup Kommunia,,,97.373,,,,,,,,UNASSIGNED_REGION
province:2426,canada__nunavut_32,2426,Nunavut,,,96.606,,,,,,,,UNASSIGNED_REGION
province:1353,chile__magallanes_y_ant_rtica_chilena_37,1353,Magallanes y Antártica Chilena,,,96.166,,,,,,,,UNASSIGNED_REGION
province:3145,solomon_islands__isabel_3,3145,Isabel,,,95.429,,,,,,,,UNASSIGNED_REGION
province:2502,myanmar__ayeyarwady,2502,Ayeyarwady,,,95.366,,,,,,,,UNASSIGNED_REGION
province:2185,turks_and_caicos_islands__north_caicos_2,2185,North Caicos,,,95.251,,,,,,,,UNASSIGNED_REGION
province:2774,greece__attiki,2774,Attiki,,,94.992,,,,,,,,UNASSIGNED_REGION
province:2036,sri_lanka__kilin_chchi_3,2036,Kilinŏchchi,,,94.782,,,,,,,,UNASSIGNED_REGION
province:1285,chile__ais_n_del_general_carlos_ib_ez_del_campo_2,1285,Aisén del General Carlos Ibáñez del Campo,,,94.394,,,,,,,,UNASSIGNED_REGION
province:1706,china__guangdong_4,1706,Guangdong,,,94.365,,,,,,,,UNASSIGNED_REGION
province:1816,australia__northern_territory_6,1816,Northern Territory,,,94.323,,,,,,,,UNASSIGNED_REGION
province:2136,guinea_bissau__quinara,2136,Quinara,,,92.428,,,,,,,,UNASSIGNED_REGION
province:2875,netherlands__friesland_3,2875,Friesland,,,92.402,,,,,,,,UNASSIGNED_REGION
province:1318,chile__magallanes_y_ant_rtica_chilena_2,1318,Magallanes y Antártica Chilena,,,92.289,,,,,,,,UNASSIGNED_REGION
province:1235,venezuela__delta_amacuro_6,1235,Delta Amacuro,,,91.828,,,,,,,,UNASSIGNED_REGION
province:2139,guinea_bissau__bolama_2,2139,Bolama,,,91.742,,,,,,,,UNASSIGNED_REGION
province:1868,indonesia__maluku_6,1868,Maluku,,,90.71,,,,,,,,UNASSIGNED_REGION
province:2268,united_states_of_america__maryland_2,2268,Maryland,,,89.829,,,,,,,,UNASSIGNED_REGION
province:438,brazil__amap_4,438,Amapá,,,89.696,,,,,,,,UNASSIGNED_REGION
province:3114,japan__okinawa_2,3114,Okinawa,,,88.636,,,,,,,,UNASSIGNED_REGION
province:637,ecuador__esmeraldas_2,637,Esmeraldas,,,88.262,,,,,,,,UNASSIGNED_REGION
province:3084,denmark__hovedstaden_2,3084,Hovedstaden,,,87.809,,,,,,,,UNASSIGNED_REGION
province:2485,canada__newfoundland_and_labrador_18,2485,Newfoundland and Labrador,,,87.527,,,,,,,,UNASSIGNED_REGION
province:2405,canada__nunavut_11,2405,Nunavut,,,87.467,,,,,,,,UNASSIGNED_REGION
province:2412,canada__nunavut_18,2412,Nunavut,,,86.157,,,,,,,,UNASSIGNED_REGION
province:1690,united_states_of_america__alaska_64,1690,Alaska,,,85.816,,,,,,,,UNASSIGNED_REGION
province:2686,finland__finland_proper_7,2686,Finland Proper,,,85.76,,,,,,,,UNASSIGNED_REGION
province:1144,canada__qu_bec,1144,Québec,,,85.71,,,,,,,,UNASSIGNED_REGION
province:1873,indonesia__maluku_11,1873,Maluku,,,83.989,,,,,,,,UNASSIGNED_REGION
province:2901,greenland__kommuneqarfik_sermersooq_21,2901,Kommuneqarfik Sermersooq,,,83.913,,,,,,,,UNASSIGNED_REGION
province:490,cambodia__ka_h_kong_3,490,Kaôh Kong,,,83.177,,,,,,,,UNASSIGNED_REGION
province:2735,norway__m_re_og_romsdal_9,2735,Møre og Romsdal,,,83.149,,,,,,,,UNASSIGNED_REGION
province:3925,hong_kong_s_a_r__wong_tai_sin,3925,Wong Tai Sin,,,83.085,,,,,,,,UNASSIGNED_REGION
province:2658,canada__northwest_territories_14,2658,Northwest Territories,,,82.526,,,,,,,,UNASSIGNED_REGION
province:2662,russia__sakha_yakutia_4,2662,Sakha (Yakutia),,,82.036,,,,,,,,UNASSIGNED_REGION
province:2601,united_kingdom__kent_2,2601,Kent,,,81.713,,,,,,,,UNASSIGNED_REGION
province:501,india__west_bengal_3,501,West Bengal,,,81.712,,,,,,,,UNASSIGNED_REGION
province:146,norway__nordland_4,146,Nordland,,,81.674,,,,,,,,UNASSIGNED_REGION
province:2082,venezuela__sucre,2082,Sucre,,,80.274,,,,,,,,UNASSIGNED_REGION
province:1942,indonesia__kepulauan_riau_5,1942,Kepulauan Riau,,,80.078,,,,,,,,UNASSIGNED_REGION
province:2192,china__fujian_5,2192,Fujian,,,79.955,,,,,,,,UNASSIGNED_REGION
province:2546,south_korea__south_jeolla_2,2546,South Jeolla,,,79.69,,,,,,,,UNASSIGNED_REGION
province:3169,philippines__bohol,3169,Bohol,,,79.642,,,,,,,,UNASSIGNED_REGION
province:140,norway__troms_7,140,Troms,,,79.636,,,,,,,,UNASSIGNED_REGION
province:2140,guinea_bissau__bolama_3,2140,Bolama,,,79.457,,,,,,,,UNASSIGNED_REGION
province:2767,russia__krasnoyarsk_2,2767,Krasnoyarsk,,,79.334,,,,,,,,UNASSIGNED_REGION
province:1116,canada__british_columbia_39,1116,British Columbia,,,79.179,,,,,,,,UNASSIGNED_REGION
province:1779,new_zealand__auckland_islands,1779,Auckland Islands,,,78.981,,,,,,,,UNASSIGNED_REGION
province:259,brazil__par_3,259,Pará,,,78.879,,,,,,,,UNASSIGNED_REGION
province:660,brazil__paran,660,Paraná,,,78.699,,,,,,,,UNASSIGNED_REGION
province:2732,norway__m_re_og_romsdal_6,2732,Møre og Romsdal,,,78.172,,,,,,,,UNASSIGNED_REGION
province:1076,united_states_of_america__washington_6,1076,Washington,,,76.231,,,,,,,,UNASSIGNED_REGION
province:2254,united_states_of_america__georgia,2254,Georgia,,,75.907,,,,,,,,UNASSIGNED_REGION
province:1809,australia__western_australia_4,1809,Western Australia,,,75.24,,,,,,,,UNASSIGNED_REGION
province:2263,united_states_of_america__north_carolina_6,2263,North Carolina,,,74.423,,,,,,,,UNASSIGNED_REGION
province:2921,greenland__qaasuitsup_kommunia_9,2921,Qaasuitsup Kommunia,,,74.297,,,,,,,,UNASSIGNED_REGION
province:1098,canada__british_columbia_21,1098,British Columbia,,,74.184,,,,,,,,UNASSIGNED_REGION
province:1131,canada__british_columbia_54,1131,British Columbia,,,73.929,,,,,,,,UNASSIGNED_REGION
province:1052,vietnam__qu_ng_ninh,1052,Quảng Ninh,,,73.77,,,,,,,,UNASSIGNED_REGION
province:2397,canada__nunavut_3,2397,Nunavut,,,73.755,,,,,,,,UNASSIGNED_REGION
province:1812,australia__northern_territory_2,1812,Northern Territory,,,73.59,,,,,,,,UNASSIGNED_REGION
province:1176,mexico__sonora_4,1176,Sonora,,,72.988,,,,,,,,UNASSIGNED_REGION
province:1306,chile__ais_n_del_general_carlos_ib_ez_del_campo_23,1306,Aisén del General Carlos Ibáñez del Campo,,,72.911,,,,,,,,UNASSIGNED_REGION
province:2163,philippines__albay_2,2163,Albay,,,72.682,,,,,,,,UNASSIGNED_REGION
province:2190,china__fujian_3,2190,Fujian,,,72.56,,,,,,,,UNASSIGNED_REGION
province:1909,indonesia__sulawesi_tengah_5,1909,Sulawesi Tengah,,,72.086,,,,,,,,UNASSIGNED_REGION
province:2044,sri_lanka__ma_akalapuva,2044,Maḍakalapuva,,,72.055,,,,,,,,UNASSIGNED_REGION
province:2422,canada__nunavut_28,2422,Nunavut,,,71.675,,,,,,,,UNASSIGNED_REGION
province:2892,greenland__kommuneqarfik_sermersooq_12,2892,Kommuneqarfik Sermersooq,,,71.334,,,,,,,,UNASSIGNED_REGION
province:1121,canada__british_columbia_44,1121,British Columbia,,,71.033,,,,,,,,UNASSIGNED_REGION
province:2164,philippines__albay_3,2164,Albay,,,70.739,,,,,,,,UNASSIGNED_REGION
province:2882,greenland__kommuneqarfik_sermersooq_2,2882,Kommuneqarfik Sermersooq,,,70.488,,,,,,,,UNASSIGNED_REGION
province:2398,canada__nunavut_4,2398,Nunavut,,,69.933,,,,,,,,UNASSIGNED_REGION
province:1089,canada__british_columbia_12,1089,British Columbia,,,69.139,,,,,,,,UNASSIGNED_REGION
province:2469,canada__newfoundland_and_labrador_2,2469,Newfoundland and Labrador,,,68.956,,,,,,,,UNASSIGNED_REGION
province:263,brazil__par_7,263,Pará,,,68.732,,,,,,,,UNASSIGNED_REGION
province:1006,ivory_coast__sud_como,1006,Sud-Comoé,,,68.724,,,,,,,,UNASSIGNED_REGION
province:1383,papua_new_guinea__western_6,1383,Western,,,68.435,,,,,,,,UNASSIGNED_REGION
province:2172,philippines__pangasinan_2,2172,Pangasinan,,,68.25,,,,,,,,UNASSIGNED_REGION
province:1379,papua_new_guinea__western_2,1379,Western,,,68.19,,,,,,,,UNASSIGNED_REGION
province:1741,croatia__primorsko_goranska_3,1741,Primorsko-Goranska,,,67.717,,,,,,,,UNASSIGNED_REGION
province:1808,australia__western_australia_3,1808,Western Australia,,,67.574,,,,,,,,UNASSIGNED_REGION
province:1958,indonesia__sulawesi_utara_2,1958,Sulawesi Utara,,,67.563,,,,,,,,UNASSIGNED_REGION
province:575,bangladesh__chittagong_2,575,Chittagong,,,67.51,,,,,,,,UNASSIGNED_REGION
province:2886,greenland__kommuneqarfik_sermersooq_6,2886,Kommuneqarfik Sermersooq,,,67.448,,,,,,,,UNASSIGNED_REGION
province:2888,greenland__kommuneqarfik_sermersooq_8,2888,Kommuneqarfik Sermersooq,,,66.754,,,,,,,,UNASSIGNED_REGION
province:2942,greenland__kommune_kujalleq_14,2942,Kommune Kujalleq,,,66.677,,,,,,,,UNASSIGNED_REGION
province:1065,bangladesh__khulna,1065,Khulna,,,66.373,,,,,,,,UNASSIGNED_REGION
province:3087,united_kingdom__eilean_siar_2,3087,Eilean Siar,,,66.343,,,,,,,,UNASSIGNED_REGION
province:2315,china__zhejiang_2,2315,Zhejiang,,,65.671,,,,,,,,UNASSIGNED_REGION
province:2699,sweden__uppsala_2,2699,Uppsala,,,65.517,,,,,,,,UNASSIGNED_REGION
province:1963,colombia__cauca_2,1963,Cauca,,,64.943,,,,,,,,UNASSIGNED_REGION
province:1784,brazil__maranh_o_3,1784,Maranhão,,,64.873,,,,,,,,UNASSIGNED_REGION
province:3140,solomon_islands__western_4,3140,Western,,,64.459,,,,,,,,UNASSIGNED_REGION
province:2639,russia__yamal_nenets_6,2639,Yamal-Nenets,,,64.087,,,,,,,,UNASSIGNED_REGION
province:2231,mexico__sinaloa_2,2231,Sinaloa,,,63.622,,,,,,,,UNASSIGNED_REGION
province:2389,japan__hiroshima,2389,Hiroshima,,,63.545,,,,,,,,UNASSIGNED_REGION
province:2622,russia__chukchi_autonomous_okrug,2622,Chukchi Autonomous Okrug,,,63.513,,,,,,,,UNASSIGNED_REGION
province:2267,united_states_of_america__maryland,2267,Maryland,,,63.096,,,,,,,,UNASSIGNED_REGION
province:2704,sweden__stockholm_5,2704,Stockholm,,,62.958,,,,,,,,UNASSIGNED_REGION
province:2762,russia__arkhangel_sk_4,2762,Arkhangel'sk,,,62.808,,,,,,,,UNASSIGNED_REGION
province:3076,guernsey__sark,3076,Sark,,,62.674,,,,,,,,UNASSIGNED_REGION
province:1964,colombia__cauca_3,1964,Cauca,,,62.363,,,,,,,,UNASSIGNED_REGION
province:2876,netherlands__friesland_4,2876,Friesland,,,62.306,,,,,,,,UNASSIGNED_REGION
province:1644,united_states_of_america__alaska_18,1644,Alaska,,,62.301,,,,,,,,UNASSIGNED_REGION
province:2050,vietnam__b_r_a_v_ng_t_u,2050,Bà Rịa - Vũng Tàu,,,62.261,,,,,,,,UNASSIGNED_REGION
province:1280,chile__los_lagos_2,1280,Los Lagos,,,61.993,,,,,,,,UNASSIGNED_REGION
province:3146,solomon_islands__isabel_4,3146,Isabel,,,61.937,,,,,,,,UNASSIGNED_REGION
province:2094,india__andhra_pradesh_2,2094,Andhra Pradesh,,,61.91,,,,,,,,UNASSIGNED_REGION
province:3243,new_zealand__marlborough_district_2,3243,Marlborough District,,,61.895,,,,,,,,UNASSIGNED_REGION
province:2666,russia__sakha_yakutia_8,2666,Sakha (Yakutia),,,61.532,,,,,,,,UNASSIGNED_REGION
province:1766,united_kingdom__northumberland_5,1766,Northumberland,,,60.912,,,,,,,,UNASSIGNED_REGION
province:1281,chile__los_lagos_3,1281,Los Lagos,,,60.841,,,,,,,,UNASSIGNED_REGION
province:1785,brazil__maranh_o_4,1785,Maranhão,,,59.981,,,,,,,,UNASSIGNED_REGION
province:2889,greenland__kommuneqarfik_sermersooq_9,2889,Kommuneqarfik Sermersooq,,,59.832,,,,,,,,UNASSIGNED_REGION
province:2399,canada__nunavut_5,2399,Nunavut,,,59.809,,,,,,,,UNASSIGNED_REGION
province:1896,indonesia__papua_barat,1896,Papua Barat,,,59.618,,,,,,,,UNASSIGNED_REGION
province:3189,philippines__mindoro_occidental,3189,Mindoro Occidental,,,59.561,,,,,,,,UNASSIGNED_REGION
province:1120,canada__british_columbia_43,1120,British Columbia,,,59.518,,,,,,,,UNASSIGNED_REGION
province:2056,vietnam__h_ch_minh_city_4,2056,Hồ Chí Minh city,,,59.345,,,,,,,,UNASSIGNED_REGION
province:1658,united_states_of_america__alaska_32,1658,Alaska,,,59.167,,,,,,,,UNASSIGNED_REGION
province:2647,canada__northwest_territories_3,2647,Northwest Territories,,,58.541,,,,,,,,UNASSIGNED_REGION
province:1236,venezuela__delta_amacuro_7,1236,Delta Amacuro,,,58.025,,,,,,,,UNASSIGNED_REGION
province:1218,panama__bocas_del_toro_2,1218,Bocas del Toro,,,57.807,,,,,,,,UNASSIGNED_REGION
province:1122,canada__british_columbia_45,1122,British Columbia,,,57.652,,,,,,,,UNASSIGNED_REGION
province:513,malaysia__kedah_2,513,Kedah,,,57.491,,,,,,,,UNASSIGNED_REGION
province:430,united_arab_emirates__abu_dhabi_2,430,Abu Dhabi,,,57.277,,,,,,,,UNASSIGNED_REGION
province:1646,united_states_of_america__alaska_20,1646,Alaska,,,57.041,,,,,,,,UNASSIGNED_REGION
province:1791,brazil__pernambuco_2,1791,Pernambuco,,,56.662,,,,,,,,UNASSIGNED_REGION
province:1171,canada__new_brunswick_3,1171,New Brunswick,,,56.54,,,,,,,,UNASSIGNED_REGION
province:2700,sweden__stockholm,2700,Stockholm,,,55.467,,,,,,,,UNASSIGNED_REGION
province:4024,malta__xewkija,4024,Xewkija,,,55.281,,,,,,,,UNASSIGNED_REGION
province:1222,panama__chiriqu_2,1222,Chiriquí,,,54.974,,,,,,,,UNASSIGNED_REGION
province:2731,norway__m_re_og_romsdal_5,2731,Møre og Romsdal,,,54.895,,,,,,,,UNASSIGNED_REGION
province:1648,united_states_of_america__alaska_22,1648,Alaska,,,54.705,,,,,,,,UNASSIGNED_REGION
province:2276,united_states_of_america__new_jersey_7,2276,New Jersey,,,54.491,,,,,,,,UNASSIGNED_REGION
province:1795,brazil__s_o_paulo_2,1795,São Paulo,,,54.165,,,,,,,,UNASSIGNED_REGION
province:2726,norway__sogn_og_fjordane_2,2726,Sogn og Fjordane,,,54.16,,,,,,,,UNASSIGNED_REGION
province:692,croatia__splitsko_dalmatinska_4,692,Splitsko-Dalmatinska,,,54.039,,,,,,,,UNASSIGNED_REGION
province:147,norway__nordland_5,147,Nordland,,,53.977,,,,,,,,UNASSIGNED_REGION
province:3223,solomon_islands__choiseul,3223,Choiseul,,,53.572,,,,,,,,UNASSIGNED_REGION
province:2926,greenland__qeqqata_kommunia,2926,Qeqqata Kommunia,,,53.163,,,,,,,,UNASSIGNED_REGION
province:1627,united_states_of_america__alaska,1627,Alaska,,,52.872,,,,,,,,UNASSIGNED_REGION
province:2881,greenland__kommuneqarfik_sermersooq,2881,Kommuneqarfik Sermersooq,,,52.628,,,,,,,,UNASSIGNED_REGION
province:1125,canada__british_columbia_48,1125,British Columbia,,,52.504,,,,,,,,UNASSIGNED_REGION
province:2896,greenland__kommuneqarfik_sermersooq_16,2896,Kommuneqarfik Sermersooq,,,52.217,,,,,,,,UNASSIGNED_REGION
province:2945,greenland__kommune_kujalleq_17,2945,Kommune Kujalleq,,,52.117,,,,,,,,UNASSIGNED_REGION
province:3175,philippines__cebu,3175,Cebu,,,52.069,,,,,,,,UNASSIGNED_REGION
province:2552,south_korea__south_gyeongsang_3,2552,South Gyeongsang,,,51.96,,,,,,,,UNASSIGNED_REGION
province:2400,canada__nunavut_6,2400,Nunavut,,,51.932,,,,,,,,UNASSIGNED_REGION
province:1323,chile__magallanes_y_ant_rtica_chilena_7,1323,Magallanes y Antártica Chilena,,,51.367,,,,,,,,UNASSIGNED_REGION
province:163,norway__nord_tr_ndelag_4,163,Nord-Trøndelag,,,50.78,,,,,,,,UNASSIGNED_REGION
province:1127,canada__british_columbia_50,1127,British Columbia,,,50.713,,,,,,,,UNASSIGNED_REGION
province:2657,canada__northwest_territories_13,2657,Northwest Territories,,,50.388,,,,,,,,UNASSIGNED_REGION
province:2416,canada__nunavut_22,2416,Nunavut,,,50.182,,,,,,,,UNASSIGNED_REGION
province:3215,vanuatu__sanma_2,3215,Sanma,,,49.858,,,,,,,,UNASSIGNED_REGION
province:1088,canada__british_columbia_11,1088,British Columbia,,,49.685,,,,,,,,UNASSIGNED_REGION
province:2481,canada__newfoundland_and_labrador_14,2481,Newfoundland and Labrador,,,49.529,,,,,,,,UNASSIGNED_REGION
province:2509,thailand__phangnga_3,2509,Phangnga,,,49.229,,,,,,,,UNASSIGNED_REGION
province:499,india__west_bengal,499,West Bengal,,,48.935,,,,,,,,UNASSIGNED_REGION
province:1061,bangladesh__dhaka_2,1061,Dhaka,,,48.796,,,,,,,,UNASSIGNED_REGION
province:1705,china__guangdong_3,1705,Guangdong,,,48.616,,,,,,,,UNASSIGNED_REGION
province:2891,greenland__kommuneqarfik_sermersooq_11,2891,Kommuneqarfik Sermersooq,,,48.571,,,,,,,,UNASSIGNED_REGION
province:3093,united_kingdom__orkney_2,3093,Orkney,,,48.524,,,,,,,,UNASSIGNED_REGION
province:2366,japan__ishikawa_2,2366,Ishikawa,,,47.787,,,,,,,,UNASSIGNED_REGION
province:151,norway__nordland_9,151,Nordland,,,47.468,,,,,,,,UNASSIGNED_REGION
province:2932,greenland__kommune_kujalleq_4,2932,Kommune Kujalleq,,,47.338,,,,,,,,UNASSIGNED_REGION
province:2048,vietnam__ti_n_giang,2048,Tiền Giang,,,47.333,,,,,,,,UNASSIGNED_REGION
province:1153,canada__qu_bec_10,1153,Québec,,,47.127,,,,,,,,UNASSIGNED_REGION
province:1378,papua_new_guinea__western,1378,Western,,,46.981,,,,,,,,UNASSIGNED_REGION
province:2692,finland__ostrobothnia_2,2692,Ostrobothnia,,,45.499,,,,,,,,UNASSIGNED_REGION
province:2947,greenland__kommune_kujalleq_19,2947,Kommune Kujalleq,,,45.492,,,,,,,,UNASSIGNED_REGION
province:2931,greenland__kommune_kujalleq_3,2931,Kommune Kujalleq,,,45.485,,,,,,,,UNASSIGNED_REGION
province:2695,sweden__v_sternorrland,2695,Västernorrland,,,45.424,,,,,,,,UNASSIGNED_REGION
province:2478,canada__newfoundland_and_labrador_11,2478,Newfoundland and Labrador,,,44.897,,,,,,,,UNASSIGNED_REGION
province:2719,norway__rogaland_2,2719,Rogaland,,,44.645,,,,,,,,UNASSIGNED_REGION
province:2701,sweden__stockholm_2,2701,Stockholm,,,44.539,,,,,,,,UNASSIGNED_REGION
province:2010,philippines__palawan_6,2010,Palawan,,,44.365,,,,,,,,UNASSIGNED_REGION
province:1073,united_states_of_america__washington_3,1073,Washington,,,44.22,,,,,,,,UNASSIGNED_REGION
province:625,honduras__valle,625,Valle,,,44.196,,,,,,,,UNASSIGNED_REGION
province:55,south_korea__gyeonggi_4,55,Gyeonggi,,,44.012,,,,,,,,UNASSIGNED_REGION
province:2907,greenland__nationalparken_5,2907,Nationalparken,,,43.737,,,,,,,,UNASSIGNED_REGION
province:2547,south_korea__south_jeolla_3,2547,South Jeolla,,,43.605,,,,,,,,UNASSIGNED_REGION
province:2275,united_states_of_america__new_jersey_6,2275,New Jersey,,,42.826,,,,,,,,UNASSIGNED_REGION
province:177,norway__finnmark_3,177,Finnmark,,,42.785,,,,,,,,UNASSIGNED_REGION
province:3171,philippines__bohol_3,3171,Bohol,,,42.547,,,,,,,,UNASSIGNED_REGION
